39, Adm-clerical, Male, <=50K
24, Handlers-cleaners, Male, <=50K
22, ?, Male, <=50K
43, Other-service, Female, <=50K
60, Prof-specialty, Male, >50K
53, Machine-op-inspct, Male, >50K
47, Exec-managerial, Female, <=50K
34, Handlers-cleaners, Male, <=50K
37, Other-service, Male, <=50K
35, Other-service, Male, <=50K
23, Exec-managerial, Female, <=50K
27, ?, Female, <=50K
29, Transport-moving, Male, <=50K
23, Craft-repair, Male, <=50K
35, Other-service, Female, <=50K
18, ?, Female, <=50K
27, Prof-specialty, Female, <=50K
56, ?, Female, <=50K
40, Adm-clerical, Female, <=50K
31, Sales, Male, <=50K
18, Sales, Male, <=50K
25, Prof-specialty, Female, <=50K
36, Protective-serv, Female, <=50K
38, Craft-repair, Male, <=50K
52, Craft-repair, Male, <=50K
23, Other-service, Male, <=50K
48, Exec-managerial, Male, >50K
34, ?, Female, <=50K
46, Adm-clerical, Male, >50K
26, Protective-serv, Male, <=50K
47, Machine-op-inspct, Male, <=50K
21, ?, Female, <=50K
65, Prof-specialty, Male, <=50K
31, Transport-moving, Male, <=50K
38, Exec-managerial, Female, >50K
68, Exec-managerial, Male, <=50K
26, Adm-clerical, Female, <=50K
42, Other-service, Male, <=50K
49, Craft-repair, Male, >50K
42, Adm-clerical, Female, >50K
39, Exec-managerial, Male, >50K
31, Craft-repair, Male, <=50K
28, Prof-specialty, Male, <=50K
36, Prof-specialty, Female, <=50K
42, Exec-managerial, Female, >50K
62, Machine-op-inspct, Male, <=50K
21, Farming-fishing, Male, <=50K
21, Adm-clerical, Female, <=50K
60, ?, Male, <=50K
22, Other-service, Female, <=50K
30, Craft-repair, Male, <=50K
64, Adm-clerical, Female, <=50K
28, Exec-managerial, Female, >50K
41, Craft-repair, Male, >50K
25, Craft-repair, Male, <=50K
27, Farming-fishing, Male, <=50K
40, Tech-support, Male, <=50K
58, Exec-managerial, Male, >50K
31, Prof-specialty, Female, <=50K
50, Transport-moving, Female, <=50K
27, Handlers-cleaners, Male, <=50K
31, ?, Male, <=50K
50, Sales, Male, <=50K
45, Protective-serv, Male, >50K
33, Protective-serv, Male, <=50K
62, Adm-clerical, Male, <=50K
38, Craft-repair, Male, <=50K
19, Other-service, Female, <=50K
30, Other-service, Female, <=50K
38, Sales, Female, <=50K
42, Farming-fishing, Male, >50K
49, Sales, Male, <=50K
53, Exec-managerial, Male, >50K
45, Craft-repair, Male, >50K
24, Adm-clerical, Female, <=50K
29, Adm-clerical, Female, <=50K
24, Sales, Female, <=50K
38, Prof-specialty, Male, >50K
25, Transport-moving, Male, <=50K
51, Craft-repair, Male, <=50K
17, ?, Female, <=50K
19, Adm-clerical, Female, <=50K
38, Craft-repair, Male, >50K
60, Other-service, Female, <=50K
29, Sales, Male, <=50K
66, ?, Female, <=50K
28, Other-service, Female, <=50K
36, Prof-specialty, Male, >50K
57, ?, Male, <=50K
24, Craft-repair, Male, <=50K
43, Adm-clerical, Female, <=50K
29, Prof-specialty, Male, >50K
67, Prof-specialty, Male, >50K
20, Protective-serv, Male, <=50K
21, Other-service, Male, <=50K
20, Handlers-cleaners, Male, <=50K
42, Exec-managerial, Male, >50K
20, Other-service, Female, <=50K
19, Adm-clerical, Male, <=50K
34, Craft-repair, Male, <=50K
40, Prof-specialty, Female, <=50K
33, Other-service, Female, <=50K
36, Craft-repair, Female, <=50K
43, Craft-repair, Male, >50K
41, Other-service, Female, <=50K
34, Tech-support, Male, >50K
33, Sales, Male, >50K
47, Machine-op-inspct, Male, <=50K
41, Sales, Male, <=50K
40, Craft-repair, Male, >50K
28, Craft-repair, Male, <=50K
62, Sales, Male, >50K
29, Adm-clerical, Female, <=50K
46, Adm-clerical, Female, <=50K
28, Other-service, Male, <=50K
57, Adm-clerical, Female, <=50K
22, Sales, Female, <=50K
28, Adm-clerical, Female, <=50K
24, Adm-clerical, Female, <=50K
54, Farming-fishing, Male, >50K
22, Craft-repair, Male, <=50K
36, Protective-serv, Female, <=50K
50, Adm-clerical, Female, <=50K
18, Handlers-cleaners, Male, <=50K
52, Sales, Male, >50K
41, Other-service, Male, <=50K
21, ?, Female, <=50K
36, Sales, Female, <=50K
34, Prof-specialty, Female, >50K
21, Craft-repair, Male, <=50K
46, Exec-managerial, Male, <=50K
57, ?, Male, <=50K
61, Prof-specialty, Female, <=50K
22, Transport-moving, Male, <=50K
33, ?, Male, <=50K
36, Prof-specialty, Female, >50K
43, Prof-specialty, Female, <=50K
25, Adm-clerical, Female, >50K
17, Priv-house-serv, Male, <=50K
45, Craft-repair, Male, >50K
30, Prof-specialty, Male, <=50K
40, Prof-specialty, Male, <=50K
31, Exec-managerial, Male, <=50K
42, Exec-managerial, Male, >50K
53, Craft-repair, Male, >50K
37, Transport-moving, Male, <=50K
37, Other-service, Female, <=50K
54, Sales, Female, >50K
36, Other-service, Female, <=50K
46, Adm-clerical, Female, <=50K
46, Sales, Male, <=50K
32, Transport-moving, Male, <=50K
17, Craft-repair, Male, <=50K
42, Prof-specialty, Male, <=50K
37, Craft-repair, Male, <=50K
29, Machine-op-inspct, Male, <=50K
54, Exec-managerial, Male, >50K
38, Craft-repair, Male, <=50K
46, Transport-moving, Male, <=50K
24, Handlers-cleaners, Male, <=50K
57, Handlers-cleaners, Male, <=50K
59, Machine-op-inspct, Male, <=50K
33, Exec-managerial, Male, >50K
35, Other-service, Female, <=50K
53, Machine-op-inspct, Male, <=50K
26, Machine-op-inspct, Male, <=50K
55, Sales, Male, <=50K
46, Other-service, Female, <=50K
44, Prof-specialty, Male, >50K
30, Sales, Male, <=50K
24, Handlers-cleaners, Male, <=50K
32, Other-service, Female, <=50K
35, Sales, Female, <=50K
67, Sales, Male, >50K
56, Exec-managerial, Male, >50K
26, Prof-specialty, Male, <=50K
46, Tech-support, Female, <=50K
52, Craft-repair, Male, >50K
38, Craft-repair, Male, <=50K
31, Sales, Male, <=50K
53, Transport-moving, Male, <=50K
27, Handlers-cleaners, Male, <=50K
39, Adm-clerical, Female, <=50K
22, Machine-op-inspct, Male, <=50K
37, Craft-repair, Male, >50K
20, Adm-clerical, Male, <=50K
60, Protective-serv, Male, <=50K
51, Tech-support, Female, <=50K
57, Prof-specialty, Female, >50K
59, Craft-repair, Male, >50K
37, Craft-repair, Male, <=50K
35, Handlers-cleaners, Female, <=50K
43, Sales, Male, >50K
17, Other-service, Male, <=50K
45, Prof-specialty, Male, >50K
18, Sales, Female, <=50K
52, Machine-op-inspct, Female, <=50K
18, Handlers-cleaners, Male, <=50K
20, Handlers-cleaners, Male, <=50K
34, Tech-support, Male, <=50K
19, Machine-op-inspct, Female, <=50K
18, ?, Female, <=50K
17, Other-service, Male, <=50K
30, Adm-clerical, Female, <=50K
29, Craft-repair, Female, <=50K
30, Exec-managerial, Male, >50K
18, Other-service, Male, <=50K
50, Adm-clerical, Female, <=50K
22, Sales, Male, <=50K
21, Adm-clerical, Female, <=50K
39, Farming-fishing, Male, <=50K
20, Other-service, Female, <=50K
62, Other-service, Female, <=50K
32, Exec-managerial, Female, <=50K
38, Tech-support, Male, >50K
32, Tech-support, Female, <=50K
55, Adm-clerical, Female, <=50K
38, Exec-managerial, Male, >50K
34, Other-service, Male, <=50K
28, Other-service, Male, <=50K
26, Sales, Female, <=50K
41, Sales, Male, <=50K
61, Prof-specialty, Male, >50K
75, Farming-fishing, Male, <=50K
21, Other-service, Female, <=50K
50, Handlers-cleaners, Male, >50K
49, Exec-managerial, Male, >50K
26, Transport-moving, Male, <=50K
39, Other-service, Male, <=50K
24, Prof-specialty, Male, <=50K
56, Handlers-cleaners, Male, <=50K
17, Other-service, Male, <=50K
37, Craft-repair, Male, >50K
23, Machine-op-inspct, Female, <=50K
28, ?, Female, <=50K
57, Farming-fishing, Male, <=50K
42, Adm-clerical, Male, >50K
25, Sales, Female, <=50K
22, Farming-fishing, Male, <=50K
39, Craft-repair, Male, <=50K
54, Other-service, Female, >50K
41, Exec-managerial, Male, <=50K
43, Exec-managerial, Male, <=50K
19, Craft-repair, Female, <=50K
35, Prof-specialty, Male, <=50K
34, Prof-specialty, Male, >50K
19, Adm-clerical, Female, <=50K
33, Exec-managerial, Female, <=50K
33, Prof-specialty, Male, <=50K
49, Exec-managerial, Male, >50K
31, Adm-clerical, Female, <=50K
69, ?, Male, <=50K
41, Sales, Male, >50K
24, Machine-op-inspct, Female, <=50K
45, Exec-managerial, Female, >50K
63, Prof-specialty, Male, >50K
75, Transport-moving, Male, <=50K
34, Machine-op-inspct, Male, <=50K
69, Exec-managerial, Male, >50K
33, Prof-specialty, Female, <=50K
44, Adm-clerical, Female, <=50K
45, Craft-repair, Male, >50K
18, Sales, Female, <=50K
48, Sales, Female, <=50K
43, Craft-repair, Male, >50K
26, Craft-repair, Male, >50K
35, Craft-repair, Male, <=50K
34, Adm-clerical, Female, <=50K
48, Adm-clerical, Male, >50K
54, Other-service, Female, <=50K
57, Sales, Male, <=50K
21, Machine-op-inspct, Male, <=50K
28, Exec-managerial, Male, <=50K
51, Craft-repair, Male, >50K
34, Protective-serv, Male, >50K
41, Protective-serv, Male, >50K
21, Adm-clerical, Female, <=50K
26, Prof-specialty, Male, >50K
66, Adm-clerical, Female, <=50K
40, Prof-specialty, Male, >50K
48, Adm-clerical, Female, <=50K
44, ?, Male, <=50K
41, Machine-op-inspct, Male, <=50K
41, Protective-serv, Male, >50K
55, Prof-specialty, Male, >50K
43, Sales, Male, >50K
51, Other-service, Male, >50K
31, Craft-repair, Male, <=50K
30, Craft-repair, Male, <=50K
51, Adm-clerical, Female, <=50K
31, Other-service, Male, <=50K
18, Other-service, Male, <=50K
60, Exec-managerial, Female, <=50K
29, Exec-managerial, Female, <=50K
33, Transport-moving, Male, <=50K
34, Farming-fishing, Male, <=50K
40, Other-service, Male, <=50K
57, Other-service, Female, <=50K
55, Prof-specialty, Female, <=50K
40, Exec-managerial, Male, <=50K
26, Exec-managerial, Female, <=50K
29, Adm-clerical, Male, <=50K
30, Adm-clerical, Female, <=50K
29, Sales, Male, >50K
43, Transport-moving, Male, >50K
65, Adm-clerical, Female, <=50K
19, Sales, Male, <=50K
35, Sales, Male, >50K
28, Transport-moving, Male, <=50K
34, Exec-managerial, Male, <=50K
61, Craft-repair, Male, >50K
63, Exec-managerial, Female, <=50K
47, Exec-managerial, Male, >50K
31, Craft-repair, Male, <=50K
18, Transport-moving, Male, <=50K
29, Sales, Male, >50K
59, Craft-repair, Male, <=50K
50, Exec-managerial, Male, >50K
49, Transport-moving, Male, <=50K
60, Exec-managerial, Male, >50K
35, Sales, Male, >50K
48, Handlers-cleaners, Male, <=50K
21, ?, Male, <=50K
41, Handlers-cleaners, Male, <=50K
56, Craft-repair, Male, <=50K
26, Other-service, Male, <=50K
53, Adm-clerical, Female, <=50K
23, Handlers-cleaners, Male, <=50K
58, Farming-fishing, Male, <=50K
61, Craft-repair, Male, <=50K
29, Handlers-cleaners, Male, <=50K
22, Transport-moving, Male, <=50K
43, Exec-managerial, Male, >50K
31, Other-service, Male, <=50K
90, Machine-op-inspct, Male, <=50K
53, Prof-specialty, Female, <=50K
22, ?, Male, <=50K
55, Transport-moving, Male, <=50K
34, Prof-specialty, Female, <=50K
28, Handlers-cleaners, Male, <=50K
22, ?, Female, <=50K
36, Adm-clerical, Female, <=50K
33, Prof-specialty, Female, <=50K
17, Other-service, Female, <=50K
38, Craft-repair, Male, <=50K
60, Craft-repair, Male, <=50K
34, Exec-managerial, Male, >50K
72, ?, Male, <=50K
57, Other-service, Male, <=50K
39, Sales, Male, <=50K
50, Farming-fishing, Male, <=50K
45, Prof-specialty, Male, <=50K
37, Exec-managerial, Male, <=50K
27, Handlers-cleaners, Male, <=50K
43, Exec-managerial, Female, >50K
41, Tech-support, Female, <=50K
20, Exec-managerial, Male, <=50K
44, Exec-managerial, Female, <=50K
50, Exec-managerial, Male, >50K
54, Exec-managerial, Female, <=50K
31, Exec-managerial, Female, >50K
33, Adm-clerical, Female, <=50K
22, Other-service, Male, <=50K
46, Craft-repair, Male, <=50K
30, Adm-clerical, Female, >50K
22, ?, Male, <=50K
59, ?, Male, <=50K
57, Exec-managerial, Male, <=50K
26, Machine-op-inspct, Male, <=50K
52, Protective-serv, Male, >50K
55, Prof-specialty, Female, <=50K
47, Sales, Male, >50K
19, Craft-repair, Male, <=50K
26, Transport-moving, Male, <=50K
44, Prof-specialty, Female, >50K
42, Exec-managerial, Male, >50K
39, Exec-managerial, Male, <=50K
17, ?, Female, <=50K
26, Adm-clerical, Female, <=50K
26, Prof-specialty, Male, <=50K
50, Sales, Male, <=50K
46, Exec-managerial, Male, >50K
18, Tech-support, Male, <=50K
26, Exec-managerial, Male, <=50K
32, Sales, Male, >50K
50, Other-service, Female, <=50K
47, Protective-serv, Male, >50K
52, Other-service, Female, <=50K
25, Exec-managerial, Male, >50K
42, Transport-moving, Male, <=50K
53, Exec-managerial, Male, <=50K
30, Handlers-cleaners, Female, <=50K
23, Farming-fishing, Male, <=50K
23, Exec-managerial, Male, <=50K
32, Farming-fishing, Male, <=50K
29, Prof-specialty, Male, <=50K
40, Other-service, Male, <=50K
45, Prof-specialty, Male, >50K
17, ?, Female, <=50K
55, Prof-specialty, Male, >50K
59, Prof-specialty, Male, >50K
56, Sales, Male, >50K
23, Craft-repair, Male, <=50K
37, Protective-serv, Male, <=50K
25, Craft-repair, Male, <=50K
22, ?, Male, <=50K
27, Priv-house-serv, Female, <=50K
21, Other-service, Female, <=50K
47, Transport-moving, Male, >50K
38, Machine-op-inspct, Male, <=50K
62, Prof-specialty, Female, >50K
27, Sales, Male, <=50K
25, ?, Male, <=50K
27, Other-service, Female, <=50K
40, Adm-clerical, Female, >50K
22, Sales, Male, >50K
33, Exec-managerial, Male, <=50K
28, Prof-specialty, Female, <=50K
28, Machine-op-inspct, Male, <=50K
29, Transport-moving, Male, <=50K
46, Exec-managerial, Female, <=50K
30, Machine-op-inspct, Male, <=50K
65, ?, Male, <=50K
28, Craft-repair, Male, <=50K
39, Adm-clerical, Male, <=50K
35, Sales, Male, <=50K
50, Sales, Female, <=50K
25, ?, Male, <=50K
63, Other-service, Female, <=50K
56, Craft-repair, Male, >50K
46, Adm-clerical, Male, >50K
19, Other-service, Female, <=50K
56, Prof-specialty, Male, >50K
31, Other-service, Female, <=50K
51, Exec-managerial, Male, >50K
17, Sales, Male, <=50K
27, Protective-serv, Female, <=50K
30, Adm-clerical, Male, <=50K
18, Protective-serv, Female, <=50K
41, Exec-managerial, Male, <=50K
40, Prof-specialty, Female, >50K
35, Sales, Male, <=50K
29, Sales, Female, <=50K
27, Sales, Male, >50K
25, Transport-moving, Male, <=50K
53, Other-service, Female, <=50K
53, Other-service, Male, <=50K
26, Craft-repair, Male, <=50K
41, Prof-specialty, Male, <=50K
28, Exec-managerial, Male, <=50K
48, Prof-specialty, Male, <=50K
22, Exec-managerial, Male, <=50K
40, Prof-specialty, Male, >50K
52, Exec-managerial, Male, >50K
53, Prof-specialty, Female, <=50K
40, Craft-repair, Male, >50K
57, Machine-op-inspct, Male, <=50K
53, Craft-repair, Male, <=50K
23, Adm-clerical, Female, <=50K
31, Craft-repair, Male, <=50K
20, Handlers-cleaners, Male, <=50K
25, Prof-specialty, Female, <=50K
37, Exec-managerial, Female, <=50K
50, Craft-repair, Male, >50K
34, Transport-moving, Male, <=50K
37, Exec-managerial, Male, >50K
52, Exec-managerial, Male, >50K
29, Farming-fishing, Male, <=50K
49, Exec-managerial, Male, >50K
31, Other-service, Female, <=50K
47, Craft-repair, Male, <=50K
51, Craft-repair, Male, <=50K
27, Sales, Female, <=50K
23, Exec-managerial, Male, <=50K
55, Prof-specialty, Male, <=50K
28, Exec-managerial, Male, >50K
31, Prof-specialty, Female, <=50K
30, Transport-moving, Male, <=50K
23, Prof-specialty, Male, <=50K
19, Sales, Male, <=50K
22, Sales, Male, <=50K
50, Other-service, Female, <=50K
64, ?, Male, >50K
21, Other-service, Male, <=50K
75, Sales, Male, >50K
29, Machine-op-inspct, Male, <=50K
47, Craft-repair, Male, >50K
20, Machine-op-inspct, Male, <=50K
33, Other-service, Male, <=50K
45, Prof-specialty, Male, >50K
41, Prof-specialty, Female, <=50K
23, Machine-op-inspct, Male, <=50K
38, Adm-clerical, Male, >50K
67, Protective-serv, Male, >50K
21, Tech-support, Male, <=50K
38, Prof-specialty, Male, <=50K
31, Craft-repair, Male, <=50K
19, ?, Female, <=50K
59, Sales, Male, <=50K
36, Other-service, Male, <=50K
50, Prof-specialty, Male, <=50K
60, Craft-repair, Male, <=50K
30, Exec-managerial, Male, >50K
28, Sales, Male, <=50K
36, Craft-repair, Male, >50K
21, ?, Female, <=50K
27, Other-service, Male, <=50K
18, Other-service, Female, <=50K
44, Exec-managerial, Male, >50K
56, Other-service, Male, <=50K
51, Protective-serv, Male, >50K
48, Prof-specialty, Male, >50K
31, Prof-specialty, Male, <=50K
35, Transport-moving, Male, <=50K
35, Handlers-cleaners, Male, <=50K
36, Craft-repair, Male, <=50K
47, Craft-repair, Male, <=50K
23, Other-service, Male, <=50K
21, Sales, Female, <=50K
49, Exec-managerial, Female, <=50K
51, Prof-specialty, Male, >50K
46, Craft-repair, Male, <=50K
31, Farming-fishing, Male, <=50K
27, Machine-op-inspct, Male, <=50K
56, ?, Male, <=50K
48, Craft-repair, Male, <=50K
30, Adm-clerical, Female, <=50K
29, Prof-specialty, Male, <=50K
50, Exec-managerial, Female, <=50K
18, Transport-moving, Male, <=50K
37, Exec-managerial, Male, >50K
51, Sales, Male, >50K
31, Craft-repair, Male, <=50K
29, Tech-support, Male, >50K
39, Craft-repair, Male, <=50K
48, Sales, Male, >50K
44, Sales, Male, >50K
39, Machine-op-inspct, Male, <=50K
22, Handlers-cleaners, Male, <=50K
27, ?, Female, >50K
42, Craft-repair, Male, <=50K
18, Sales, Female, <=50K
27, Sales, Female, <=50K
51, Machine-op-inspct, Female, <=50K
27, Exec-managerial, Male, <=50K
60, Farming-fishing, Male, <=50K
36, Handlers-cleaners, Male, <=50K
45, Exec-managerial, Male, >50K
40, Sales, Male, >50K
63, Prof-specialty, Male, >50K
41, Transport-moving, Male, <=50K
53, ?, Female, <=50K
34, Transport-moving, Female, <=50K
34, Adm-clerical, Male, <=50K
31, Adm-clerical, Female, >50K
22, Prof-specialty, Female, <=50K
49, Exec-managerial, Male, >50K
43, ?, Male, <=50K
36, Prof-specialty, Male, >50K
27, Tech-support, Male, <=50K
52, Farming-fishing, Male, >50K
29, Other-service, Male, <=50K
27, Machine-op-inspct, Male, <=50K
42, Other-service, Female, <=50K
49, Sales, Female, <=50K
24, Craft-repair, Male, <=50K
22, Sales, Male, <=50K
30, Sales, Male, <=50K
28, Other-service, Male, <=50K
20, Other-service, Male, <=50K
45, Prof-specialty, Male, >50K
39, Sales, Female, >50K
43, Prof-specialty, Male, <=50K
18, Sales, Female, <=50K
53, Machine-op-inspct, Male, <=50K
74, Sales, Male, >50K
39, Prof-specialty, Male, >50K
33, ?, Male, <=50K
49, Craft-repair, Male, >50K
21, Handlers-cleaners, Male, <=50K
65, ?, Male, <=50K
39, Craft-repair, Male, >50K
49, Sales, Male, <=50K
20, ?, Female, <=50K
47, Exec-managerial, Male, >50K
46, Exec-managerial, Male, <=50K
29, Craft-repair, Male, >50K
61, Prof-specialty, Female, <=50K
48, Exec-managerial, Female, <=50K
